id,title,publish_date,source_country,sentiment
98751180,How the P&amp;J has reported the big deals of 2022 and 2023,2023-02-24 12:45:04,GB,-0.027
65201938,Scotch whisky veterans join first grain distillery in Borders,2022-11-02 16:51:00,GB,0.507
69377972,Chancellor Jeremy Hunt's autumn statement set to highlight the differences between SNP and Tory governments – Angus Robertson,2022-11-15 05:55:00,GB,-0.545
87203864,"A lesson for Sunak: when the Tories take on striking workers, they don’t always win",2023-01-13 07:00:10,GB,-0.252
84742114,More rail strike disruption as new TUC boss calls for urgent meeting with PM,2023-01-04 09:07:09,GB,-0.345
65823338,"Pastry merger could bump up prices for shoppers, UK watchdog finds",2022-11-04 12:16:00,GB,0.222
72125226,Artemis: why it may be the last mission for Nasa astronauts,2022-11-23 18:19:13,GB,0.161
68133274,Renewable energy boom faces up to critical minerals shortage,2022-11-11 08:41:37,GB,-0.007
87319948,BUSINESS: Green freeport status welcomed by business chiefs and academics,2023-01-13 16:46:00,GB,0.589
70461444,"After independence, just who is really going to tell BAE systems to uproot its massive investment in the Clyde? – Reporting Scotland Up (Talking-up Scotland)",2022-11-18 12:03:13,GB,-0.246
90590646,"Readers&#8217; letters: Former John Lewis building, King Charles III&#8217;s coronation and Aberdeen City Council killing the city",2023-01-25 18:00:57,GB,-0.125
95496616,'Sad day' as historic Scottish clothing retailer to close,2023-02-12 17:00:00,GB,-0.086
88852798,"Britain Remade poll backs clean energy, but demands better policy",2023-01-19 08:00:00,GB,-0.092
101990236,Historic ceremony sees leading institutions reaffirm their loyalty to King,2023-03-09 16:21:05,gb,0.276
105152998,Rise and Fall cast for Greg James' Channel 4 show - from GB News star to posh aristocrat,2023-03-21 15:37:33,gb,0.298
71320116,McDonald&#8217;s and Starbucks earmarked for Huntly as part of £5 million business park proposals,2022-11-21 07:00:07,GB,0.117
107319966,Your job could be at risk as Artificial Intelligence may replace 300 million workers in the future,2023-03-29 12:45:39,gb,0.05
84496042,Meet the The Apprentice candidates: A canon-firer and the Kim Kardashian of the business world,2023-01-03 13:45:43,GB,0.217
93203980,DAVID MELLOR: For 33 years BP has supported Royal Opera... but the 'woke warriors' have triumphed,2023-02-04 10:07:09,GB,-0.465
98221926,Turkiye businessmen brothers open up their mansion in Hatay for quake victims,2023-02-22 16:01:33,GB,0.158
85546280,Can the UK's race to space take off?,2023-01-07 04:12:22,GB,-0.019
64802964,Fife distillers to create jobs after winning approval to expand,2022-11-01 13:51:00,GB,0.237
77347674,Chancellor highlights energy security in meeting with oil and gas leaders,2022-12-09 17:52:06,GB,-0.116
92099614,"Go Forth with the ambition to create 50,000 jobs",2023-01-31 12:50:47,GB,0.121
100650984,Watch live: Protesters hold Fridays for Future climate change strike in Germany,2023-03-03 11:59:32,gb,-0.186
80210116,Explore the nursery group that one parent ‘couldn’t recommend enough if you’re looking for a place for your child to flourish’,2022-12-19 11:57:35,GB,0.694
90585934,The world is heading towards CBDCs: the inevitable future of finance or new form of dystopian control?,2023-01-25 17:24:47,GB,0.015
87198750,"Next step for Tayside&#8217;s £62m science project that could create 1,200 jobs",2023-01-13 06:55:06,GB,0.307
104865142,Where has Iraq's oil wealth gone?,2023-03-20 12:06:53,gb,-0.356
107091118,"Readers&#8217; letters: Renewable energy&#8217;s effect on environment, capercaillie risk of extinction and the clock change",2023-03-28 18:00:39,gb,-0.371
74724068,The days of our lives: Are you in these old school photos from Hazlehead Academy in Aberdeen?,2022-12-01 12:45:00,GB,-0.078
90949530,Tory government challenged over £2.5bn Rosyth warship contract,2023-01-27 01:01:00,GB,-0.136
72832770,The Fall guitarist sells The Edinburgh Natural Skincare Company products to China,2022-11-25 19:13:39,GB,0.241
71247736,New £7.5m world-class testing facility to be built in Co Down,2022-11-21 01:01:00,GB,0.169
104222864,Should you bet your ISA allowance on beaten-down British shares bouncing back?,2023-03-17 23:39:32,gb,-0.035
105650948,SNP leadership candidate pledges to scrap Highly Protected Marine Area proposals,2023-03-23 11:05:00,gb,-0.005
104869918,"Insider Q&A: From oil to offshore wind, Ørsted transformed",2023-03-20 13:16:34,gb,0.004
105882088,Port of Aberdeen underlines growth of offshore wind work,2023-03-24 06:00:00,gb,-0.033
90972810,Hemp makes a comeback in the construction industry,2023-01-27 01:07:49,GB,0.187
108451036,‘Unfit for purpose’: Ofsted could face legal challenge from school leaders,2023-04-02 07:00:12,gb,-0.122
102958160,Floating offshore wind farm approved off Welsh coast,2023-03-13 12:05:40,gb,0.094
105879124,A bold new strategy is in place to help shape County Durham’s economy,2023-03-24 06:00:00,gb,0.337
104032726,Passport Office workers to strike for five weeks in escalation of pay row,2023-03-17 08:26:25,gb,-0.182
67242370,Leadership changes at Scotia Homes,2022-11-08 18:13:01,GB,0.481
106778528,County Durham: Homes plagued with mould and damp to be demolished,2023-03-27 15:31:21,gb,-0.159
88634426,'He’s so cute!' Princess Kate in stitches after child dressed as builder steals limelight,2023-01-18 12:51:00,GB,0.227
74364084,First-time buyers face losing homes in Help to Buy fiasco,2022-11-30 11:07:36,GB,-0.327
71880982,Gordon &amp; MacPhail reports &#8216;robust&#8217; sales of £37.4 million as international markets spur growth,2022-11-23 01:01:07,GB,0.312
78141136,UK economy grew in October but respite set to be brief,2022-12-12 08:40:56,GB,-0.078
69486802,Cairngorm funicular nears completion &#8211; nearly £9million over budget,2022-11-15 14:05:17,GB,-0.128
73336306,GALLERY: Trotting through the archives at memories of ponies in the north-east,2022-11-27 07:00:52,GB,0.296
85381194,"UK building sector activity falls, as house prices drop again; eurozone inflation down – business live",2023-01-06 12:52:13,GB,-0.16
89671058,‘It’s a farce’: the giant Brexit border control site now used to inspect Ukrainian pets,2023-01-21 17:22:07,GB,-0.384
91993254,Budget 2023: What happened to last year's pledges?,2023-01-31 02:11:48,GB,-0.171
97332364,Erdoğan faces backlash over building standards in city wrecked by quake,2023-02-19 07:00:07,GB,-0.085
98636942,Russia&#x27;s economy has weathered the West&#x27;s sanctions - but how?,2023-02-24 03:39:49,GB,0.116
67322064,"Mexico will try to ‘deceive the world’ at Cop27, experts warn",2022-11-08 17:22:12,GB,-0.07
65338094,China Covid: Panic and fear drove iPhone factory breakout,2022-11-03 02:57:50,GB,-0.515
87333760,"ALEX BRUMMER: With buoyant economic news, it's time Doomsters in Chief stopped talking UK down",2023-01-13 18:13:06,GB,0.145
78136378,Business people on the move,2022-12-12 08:00:00,GB,0.126
91048380,Should you buy property in north-east Scotland this year?,2023-01-27 10:42:08,GB,0.306
103559084,Civil servant ‘sick’ at pension erosion as thousands walk out on Budget Day,2023-03-15 17:26:09,gb,-0.328
70568416,Second draft of Cop27 text: what has changed since the first draft?,2022-11-18 17:37:01,GB,-0.161
65990500,‘UK could miss out’: is government doing enough for car battery industry?,2022-11-04 17:37:25,GB,-0.275
103815138,The chancellor hasn’t allocated enough money to make the key goal  – growth – possible,2023-03-16 15:30:31,gb,0.035
65317008,"Construction industry slows as costs rise and uncertainty grows, survey finds",2022-11-03 01:01:00,GB,-0.19
65926302,Dad celebrating birth of son shot by neighbour with bow and arrow in row over noise,2022-11-04 18:26:17,GB,-0.242
88708734,NHS faces prospect of biggest walkout in its history,2023-01-18 19:11:11,GB,0.023
100127338,British Business Bank report highlights role of net zero,2023-03-01 15:05:06,GB,0.096
103940406,NHS workers to consider pay offer after unions back proposals,2023-03-17 01:14:32,gb,-0.2
69116964,PMI: Sharpest decline in new NI business since January 2021,2022-11-14 10:39:22,GB,-0.054
67659226,The Food Doc wins Excellence in Innovation Award,2022-11-09 23:08:17,GB,0.512
73474156,Friends of St Fittick&#8217;s Park chairman &#8216;not happy&#8217; despite two thirds of park being saved in revised ETZ plans,2022-11-27 18:12:07,GB,-0.138
69393494,Israeli liberals fear new government will undo progress,2022-11-15 07:20:16,GB,0.213
78312988,UK economy grew in October but Jeremy Hunt warns of ‘tough road ahead’,2022-12-12 19:49:03,GB,-0.026
74479822,Former vaccines chief sounds warning about UK pandemic readiness,2022-11-30 18:47:23,GB,-0.108
102853414,Ukraine war: Life in Mariupol under Russian occupation,2023-03-13 01:03:15,gb,-0.296
76384186,Defence Secretary: Scottish independence would harm Rosyth navy shipbuilding jobs,2022-12-06 18:55:38,GB,0.214
85352110,Junior doctors to vote on plans to hold three-day strike in row over pay,2023-01-06 11:26:23,GB,-0.191
90262090,Begbies Traynor issues gloomy forecast for firms,2023-01-24 14:00:07,GB,0.204
89195488,"In Senegal, Yellen talks about future of US-Africa relations",2023-01-20 13:36:49,GB,0.333
71334300,"The UK's privatisation drive cost lives, research suggests",2022-11-21 08:30:24,GB,-0.228
79461120,New job-related T-levels are ‘the whole package’,2022-12-16 13:21:58,GB,0.217
106693576,13 projects selected to help decarbonise the North Sea,2023-03-27 07:53:38,gb,-0.187
74981192,Indian coal magnate Gautam Adani goes green,2022-12-02 04:41:21,GB,0.128
65317328,"Construction industry slows as costs rise and uncertainty grows, survey finds",2022-11-03 01:01:00,GB,-0.225
74724064,Offshore wind poised to become biggest construction sector in Scotland,2022-12-01 12:45:48,GB,-0.307
93718646,UK construction declines further after sharp fall in housebuilding,2023-02-06 11:43:03,GB,-0.354
97674688,Saudi Arabia unveils plans for  cube that could fit 20 Empire State buildings,2023-02-20 16:35:14,GB,-0.193
71742324,The one thing neither Rishi Sunak nor Keir Starmer mention in the immigration debate,2022-11-22 14:47:18,GB,-0.457
67183068,Law firm moves to new Edinburgh office with 'real moss feature wall' after staff have say in design,2022-11-08 13:56:40,GB,0.225
68658784,Health Secretary says nurses&amp;rsquo; pay demands &amp;lsquo;neither reasonable nor affordable&amp;rsquo;,2022-11-12 23:43:17,GB,-0.049
72030208,Global firms bid for A96 outlet,2022-11-23 11:40:00,GB,0.398
69083608,Water scarcity on agenda as Cop27 climate talks enter second week,2022-11-14 06:00:30,GB,-0.027
80732472,Virgin Orbit secures licences for UK’s first space launch,2022-12-21 08:28:55,GB,0.273
88707412,NHS faces prospect of biggest walkout in its history,2023-01-18 19:11:11,GB,0.08
90948126,"Scottish shipyards need ‘greater clarity’ over future military orders, say MPs",2023-01-27 01:01:00,GB,0.128
72310910,Gove strips housing association’s funding after Awaab Ishak’s death due to mould,2022-11-24 08:05:28,GB,-0.538
92420558,Hundreds of schools closed in Wales as teachers go on strike,2023-02-01 16:16:59,GB,-0.335
103845778,Perth: Morris Leslie Plant Hire in record JCB fleet contract,2023-03-16 17:33:11,gb,-0.049
87560136,"Striking ambulance workers feel 'betrayed and demonised', union says",2023-01-14 14:27:12,GB,-0.336
92142934,Business insolvencies jump by 57% to 13-year high,2023-01-31 16:26:45,GB,-0.069
84314282,How cases of deadly asbestos cancer are rising in women,2023-01-02 23:54:19,GB,-0.353
65559636,Meet the host of Society Awards 2022,2022-11-03 18:00:37,GB,0.443
103936148,Becoming a Thought Leader: how to position yourself as an industry expert,2023-03-17 00:41:42,gb,0.585
76069344,Transport Minister marks official opening of Aberdeen railway station redevelopment,2022-12-05 17:45:00,GB,0.296
81566496,‘I don’t know what to do’: Skyrocketing inflation and rent prices leave many in Turkey struggling,2022-12-24 13:32:49,GB,-0.158
89983696,"It would be lovely to wave a magic wand, Sunak tells unions",2023-01-23 14:30:45,GB,-0.288
80095380,"Hydrogen not a panacea for reaching net zero, MPs conclude",2022-12-19 01:01:00,GB,0.181
73652238,Watch as Kilwaughter Minerals Limited lifts best large business title at Larne Business Awards 2022,2022-11-28 08:43:33,GB,0.646
94969638,News Agenda: Why more affordable housing in Highlands and Islands is vital and what&#8217;s being done to help,2023-02-10 18:00:32,GB,0.066
102699724,Flatpack wood turbines could give wind power a green boost,2023-03-12 08:00:00,gb,-0.127
106689006,Distillery is towering symbol of Scotland's new whisky ways,2023-03-27 07:18:36,gb,0.272
78283844,"Scotland creating highest proportion of green jobs in UK, showing need for investment in relevant skills, says PwC",2022-12-12 18:14:57,GB,0.201
78291934,‘Gate to Hell’ opens in Russia with giant sinkhole spotted close to major ski resort,2022-12-12 18:41:57,GB,0.25
92337276,Thousands of Scots workers to join UK-wide day of strikes,2023-02-01 09:35:13,GB,-0.024
90502678,Happy tenants move into new affordable housing,2023-01-25 10:52:46,GB,0.28
86852646,"Daily horoscope for January 12, 2022 – forecast for all star signs",2023-01-12 01:01:00,GB,0.112
98083040,Trade associations unite against alcohol advertising ban,2023-02-22 04:19:48,GB,-0.227
73709828,Travelodge cheers record quarter and upbeat over outlook despite cost crisis,2022-11-28 12:57:35,GB,0.118
88950654,Sturgeon:  There is a gap between teacher pay demands and what is affordable,2023-01-19 16:37:24,GB,0.034
88195852,Teachers support strike action as MPs back controversial legislation,2023-01-17 00:11:11,GB,-0.118
96831740,China top tech dealmaker goes missing amid graft crackdown,2023-02-17 11:44:48,GB,-0.405
99824032,Man given just £520 compensation from housing association after gran dies in mouldy flat,2023-02-28 13:52:52,GB,-0.72
67982648,Sturgeon sets out hopes for &amp;lsquo;good relationship&amp;rsquo; with new Prime Minister Sunak,2022-11-10 21:50:01,GB,0.0
94255036,More than 300 jobs at £150m Circular Fuels plant at Dorman Point,2023-02-08 07:43:48,GB,0.235
76632170,BGF invests £5m in Ballymena-based Clarke Group,2022-12-07 12:03:40,GB,0.084
78497750,Edinburgh's Warm Spaces initiative will be vital for the tough winter ahead - Lorna Slater,2022-12-13 08:00:00,GB,0.121
83478276,Chinese manufacturing weakens amid COVID-19 outbreak,2022-12-31 07:04:39,GB,-0.401
92421402,"Union demands are ‘economically incoherent’, says education secretary on biggest strike day in decade",2023-02-01 10:01:13,GB,-0.129
81551556,What's in store for the Scottish economy in 2023,2022-12-24 12:11:05,GB,0.05
74503192,Germany to ease entry rules for skilled workers,2022-11-30 18:38:37,GB,-0.143
88957214,How skilled staff make room for growth at Inverness hotel,2023-01-19 16:58:34,GB,0.088
92179134,Levelling up: how UK freeports risk harbouring international crime,2023-01-31 18:15:12,GB,0.105
97423942,Kate Forbes due to unveil SNP leadership bid with focus on economy,2023-02-19 17:36:21,GB,0.011
81910066,"'Welcome to hell, mate': What's it really like to work for Amazon?",2022-12-26 01:06:56,GB,-0.487
94885916,Expro enhances well construction portfolio with acquisition of Deltatek Global,2023-02-10 11:17:00,GB,0.471
97958882,Dutch Energy services specialist invests £1 million in UK premises,2023-02-21 15:45:46,GB,0.24
88646240,"Almost 20,000 new workers needed for Scotland’s construction sector, report says",2023-01-18 14:26:27,GB,-0.052
99784434,Travis Perkins reveals it axed 400 jobs and closed branches to slash costs,2023-02-28 10:34:58,GB,-0.517
102415362,Eden Scott goes with the flow to lift profits,2023-03-11 06:00:00,gb,0.221
107727302,Erdogan says Putin may visit Turkiye in April for power plant inauguration,2023-03-30 18:39:24,gb,-0.218
69739472,Billions flow to nascent US battery sector with push from climate law,2022-11-16 08:15:17,GB,-0.142
70150048,"In less than an hour, Jeremy Hunt delivered a death sentence to the aspirations of a generation",2022-11-17 15:16:17,GB,-0.234
98383934,Raimondo seeks to rally US behind $52 billion chip program,2023-02-23 06:13:59,GB,0.081
107661912,Government to reopen competition for small modular reactors,2023-03-30 14:41:42,gb,-0.06
102848816,Junior doctors to launch strike ahead of week of walkouts by several unions,2023-03-13 01:01:00,gb,-0.156
103051012,Rishi Sunak: China represents challenge to world order,2023-03-13 19:01:25,gb,0.007
74730472,Drunk builder caused three-car crash before hiding in field to avoid police,2022-12-01 13:25:40,GB,-0.119
85367594,"Rishi Sunak invites all union leaders for ‘grown-up, honest’ talks on Monday in bid to end strikes",2023-01-06 12:32:19,GB,-0.087
101120840,New images capture how the new development could impact Mosley Common,2023-03-05 07:51:32,gb,0.26
78272954,"GCC states to make $15bn annually through 'metaverse', report predicts",2022-12-12 16:51:47,GB,0.179
85163262,TONY MACKAY: Economy will be better in 2024 – but we face 2023 first,2023-01-05 21:00:00,GB,0.063
93212542,Downton Abbey venue forced to scrap weddings thanks to Brexit,2023-02-04 10:57:44,GB,0.301
107417062,UN wants International Court of Justice’s view on countries’ climate obligations,2023-03-29 19:47:02,gb,0.026
67101034,Balance is key as healthcare sector faces up to climate change - Alasdair Rankin,2022-11-08 08:19:00,GB,0.215
92481860,‘Vast majority’ of schools in England and Wales affected by teachers’ strike,2023-02-01 21:27:45,GB,-0.246
79527186,Witness to paradise being lost: my year in the dying Amazon,2022-12-16 16:00:55,GB,-0.314
103843312,Budget 2023: Childcare funding and other Jeremy Hunt claims checked,2023-03-16 16:27:14,gb,-0.58
101160510,"Has sensible Sunak turned the Tory tide, or has Johnson sunk the ship?",2023-03-05 08:00:48,gb,0.033
93704604,NHS strikes: Nurses and ambulance workers walk out together in biggest day of action yet,2023-02-06 10:29:46,GB,-0.51
67901666,Ocean Winds unveil undersea cable contract for Moray West wind farm,2022-11-10 16:00:00,GB,0.179
94847084,UK narrowly avoids recession for second time in a year but set for one in 2023,2023-02-10 08:03:55,GB,-0.465
73796894,Four-day working week with no loss in pay adopted by 100 UK companies,2022-11-28 18:18:42,GB,-0.2
80211710,Aberdeen firm activpayroll expands through Asia Pacific acquisition,2022-12-19 12:00:00,GB,0.163
80304670,Ambulance unions to meet Health Secretary for 11th-hour talks ahead of strikes,2022-12-19 19:51:59,GB,-0.432
88840218,Scottish Chambers: Immigration moves and return of older workers urged,2023-01-19 07:25:09,GB,0.048
104323324,Budget: Can Northern Ireland economy build on green shoots of recovery?,2023-03-18 07:29:10,gb,-0.662
88646890,"Almost 20,000 new workers needed for Scotland’s construction sector, report says",2023-01-18 14:26:27,GB,0.033
107710576,Spanish inflation almost halves and German CPI falls as energy prices cool – as it happened,2023-03-30 17:39:28,gb,-0.171
70026720,Scotland's renewable energy scandal: Replacement of wind farm workers with cheap overseas labour is worse than P&O – Kenny MacAskill,2022-11-17 05:55:00,GB,-0.509
69423488,Jobs boost for Glasgow as BAE wins £4.2bn frigates contract for two shipyards,2022-11-15 09:35:35,GB,0.386
87490022,Ambulance staff say they feel &amp;lsquo;demonised&amp;rsquo; by Government,2023-01-14 07:33:25,GB,-0.281
68115664,No NI Executive and no Assembly… so who&amp;rsquo;s running Stormont?,2022-11-11 07:37:02,GB,0.205
77415330,RCN leader accuses Health Secretary of ‘bullyboy’ tactics,2022-12-09 22:23:01,GB,-0.324
94099564,Exiting skills body boss delivers warning but also hails &#8216;really positive signs&#8217; for north-east energy transition,2023-02-07 18:00:32,GB,-0.436
107788124,Government energy plan includes funding for Net Zero Teesside,2023-03-30 23:51:38,gb,0.436
67825214,Aster House offers 253 student bed spaces plus karaoke room and gym,2022-11-10 11:31:26,GB,0.322
105665274,Ten construction firms fined almost £60m over demolition cartel,2023-03-23 12:47:36,gb,-0.376
72096356,Zimbabwe's imposing new Chinese-funded parliament opens,2022-11-23 17:03:10,GB,-0.029
97689860,"Huge 1,300ft golden cube in Saudi Arabia to be one of largest structures in world",2023-02-20 18:01:49,GB,0.643
67183736,Law firm moves to new Edinburgh office with 'real moss feature wall' after staff have say in design,2022-11-08 14:14:00,GB,0.225
101780372,The Manchester Airport job vacancies open for applications now,2023-03-08 17:28:31,gb,0.474
84924020,Who’s on strike today and how will it affect you? Daily update for January 5,2023-01-05 01:01:00,GB,-0.079
88893456,Nurses and ambulance workers continue strikes in England and Wales,2023-01-19 12:01:06,GB,0.052
74395550,Former Covid vaccine tsar warns UK ‘dismantling’ systems for fighting future pandemics,2022-11-30 13:20:49,GB,-0.389
65087798,Businesses vote to raise interest rates by majority of seven to two,2022-11-02 09:52:56,GB,-0.11
88795168,DAILY MAIL COMMENT: Caving in on strikes would be a calamity ,2023-01-19 03:07:06,GB,-0.159
82274774,"Cost-of-living crisis to push more retailers to brink in 2023, warn experts",2022-12-27 10:00:14,GB,-0.024
90314018,Energise your career at forthcoming Glasgow jobs fair,2023-01-24 18:29:10,GB,0.123
72272810,Housing providers failing on safety to have funding stripped,2022-11-24 05:09:52,GB,-0.532
88589430,Thousands of nurses strike in dispute over pay,2023-01-18 10:06:11,GB,-0.317
84829078,Train drivers’ strike will cripple services as union leaders warn of escalation,2023-01-04 16:35:54,GB,-0.345
70190740,Translation agency My Language Connection unveils move into Middle East,2022-11-17 18:06:21,GB,0.533
92917646,"Indian tycoon Adani hit by more losses, calls for probe",2023-02-03 09:17:45,GB,-0.461
103438062,Derek Tucker: BBC tying itself in knots over policy was inevitable,2023-03-15 07:00:51,gb,-0.223
99886410,FTSE 100 tumbles into the red after recent rally while pound jumps higher,2023-02-28 18:45:53,GB,-0.1
85981830,Union leaders to meet rail minister in bid to secure deal to end strikes,2023-01-09 01:16:03,GB,-0.13
65237196,Health budget raided to fund pay deals as John Swinney sets out £1.2bn in cuts,2022-11-02 19:39:50,GB,-0.178
84804440,Wrestler blasts Rishi Sunak over nurses strike in packed stadium,2023-01-04 14:35:59,GB,0.102
79688636,Russia changes missile strike tactics due ‘to concerns about vulnerability of Crimea’,2022-12-17 09:51:00,GB,-0.27
86718900,PMQs: Rishi Sunak says he is registered with NHS doctor,2023-01-11 15:03:12,GB,-0.058
106938616,Fareham: Charlie Luxton opens state-of-the-art Energy Hub,2023-03-28 04:29:00,gb,0.599
107893806,Small boost for Jeremy Hunt as UK's economic health revised upwards by stats chiefs,2023-03-31 09:46:38,gb,-0.438
96814052,Who is who in BBC One’s “truly smart British crime drama” The Gold? Our guide to the real life cast,2023-02-17 10:14:20,GB,0.191
72741158,"Do the actions match the ambition? The Saudi Green Initiative, one year on",2022-11-25 13:26:29,GB,0.105
78267136,"New Skills Bootcamps will support more than 1,000 residents in Scarborough",2022-12-12 17:24:56,GB,0.521
85626886,Rishi Sunak holding emergency talks in bid to ease winter NHS crisis,2023-01-07 12:00:12,GB,-0.062
84926292,Wind & Rain Good News For Scotland’s Renewable Production in 2022,2023-01-05 01:01:00,GB,0.15
90233404,Courses aimed at over-50s coming to Borders jobcentres,2023-01-24 11:00:00,GB,0.376
98049744,Chris Mason: Government's view on public sector pay has shifted,2023-02-22 00:55:03,GB,-0.314
100187128,The Mancunian Way: Shudehill Shard,2023-03-01 19:57:10,GB,0.148
84743806,New TUC boss calls for urgent meeting with Rishi Sunak over ‘simply unsustainable’ strikes,2023-01-04 09:21:14,GB,-0.278
99597706,Egypt taps private firms and long-delayed museum to revitalise tourism,2023-02-27 16:59:39,GB,0.288
103183252,"Budget calls to Jeremy Hunt from Tier One, Active and Populus",2023-03-14 08:00:00,gb,0.046
69788496,A fresh start for the New Year at Forth Valley College,2022-11-16 11:44:18,GB,0.407
97716640,Russia's economy shrinks by less than expected,2023-02-20 18:43:53,GB,-0.076
92268000,"From converted churches to former toilets, how foodies’ rush to repurposed restaurants helps to save the planet",2023-02-01 01:01:30,GB,-0.074
93440382,Shortage of stonemasons could affect Scotland's crumbling heritage,2023-02-05 08:00:00,GB,0.47
65642426,"It may sound paradoxical, but Britain needs to spend its way out of recession",2022-11-03 18:12:59,GB,-0.181
70440284,NI firm aims to grow its 36-strong team to more than 130 in two years,2022-11-18 12:23:23,GB,0.054
93804652,FTSE 100 backtracks from record high as housebuilders slip,2023-02-06 18:44:47,GB,-0.129
77351086,Chancellor highlights energy security in meeting with oil and gas leaders,2022-12-09 18:11:59,GB,-0.151
92989884,AquaTerra reshuffles senior leadership to focus on growth,2023-02-03 15:15:46,GB,0.464
90773224,Wind farm base to create 50 new jobs in the Scottish Borders,2023-01-26 09:35:00,GB,0.148
75099742,Mould and damp: what are private tenants’ rights and responsibilities?,2022-12-02 13:02:35,GB,0.044
75254442,Angela Rayner accuses government of ‘cheating’ small businesses out of opportunity,2022-12-02 23:36:48,GB,-0.222
94650226,Threat of recession remains a concern ahead of the release of GDP figures,2023-02-09 16:32:03,GB,-0.417
72280802,Countdown to UK’s first vertical rocket launch begins as Shetland spaceport construction blasts forward,2022-11-24 06:08:27,GB,0.112
103341952,Farmers-led party set to prosper in key Dutch regional elections,2023-03-14 15:21:23,gb,0.006
106794364,"A call to peaceful arms, whatever your faith",2023-03-27 16:39:18,gb,0.087
95088292,DAILY MAIL COMMENT: Cut business taxes or a recession WILL come ,2023-02-11 03:42:46,GB,0.078
100913996,Glasgow houses: Build-to-rent developer Goodstone eyes city,2023-03-04 11:14:29,gb,0.059
70810390,Ten years of hurt: how the Guardian reported Qatar’s World Cup working conditions,2022-11-19 11:00:53,GB,-0.356
74039018,The Clayton Hotel to open on Clyde Street in Glasgow,2022-11-29 12:23:10,GB,0.789
80911814,Fleeing China's Covid lockdowns for the US - through a Central American jungle,2022-12-21 23:03:53,GB,0.027
98681102,Martin Gilbert: M&amp;A activity in renewables sector to flourish,2023-02-24 07:00:55,GB,0.028
100709542,Sparrows strikes to hit BP assets in UK North Sea,2023-03-03 16:37:00,gb,-0.396
101348070,Jeremy Hunt dismisses corporation tax calls despite construction sector boost,2023-03-06 14:05:29,gb,-0.185
65593028,Port of Cromarty Firth £150m expansion to create thousands of jobs,2022-11-03 20:01:25,GB,0.119
65920204,Biogas firm plans to invest up to £55 million in Highland green energy plants,2022-11-04 18:00:29,GB,0.337
95886200,New farm Payment Scheme Welcomed But More Clarity Needed on Future Policy,2023-02-14 01:01:00,GB,0.143
86148680,Strikes set to go ahead after ‘insulting’ talks with Health Secretary,2023-01-09 15:28:15,GB,-0.413
105103952,Industrial Action Will Bring Platforms & Offshore Installations To A Standstill,2023-03-21 10:04:43,gb,0.005
95728354,The starry-eyed search for a Brexit silver lining,2023-02-12 19:23:27,GB,-0.258
67025254,COP27: Why South Africa will struggle to wean itself off coal,2022-11-08 01:29:36,GB,-0.463
67606146,"Rolls-Royce seeks to open mini-nuclear reactors across Wales, the North and West Midlands by 2030",2022-11-09 19:40:24,GB,-0.055
87038106,Liberty Steel to make over 400 staff redundant as energy costs hammer industry,2023-01-12 13:54:56,GB,-0.197
93706676,UWTSD Degree apprenticeship helped me secure my dream career,2023-02-06 10:40:49,GB,0.183
85611668,Sunak to hold emergency No 10 talks in bid to ease winter care crisis,2023-01-07 10:40:03,GB,-0.127
67894592,The boss of Next is right – this isn’t the Brexit we wanted,2022-11-10 16:09:53,GB,-0.121
71493774,Edinburgh offices will boast Europe&#8217;s largest electric vehicle charging hub,2022-11-21 14:02:50,GB,0.151
102010964,RGU secures £1.34 million funding boost to help support green jobs growth in north-east,2023-03-09 18:20:30,gb,0.564
105664422,Ten construction firms fined almost £60m over demolition cartel,2023-03-23 12:33:49,gb,-0.363
77996156,Belfast parents meet EA over concerns around SEN provisions,2022-12-11 20:24:33,GB,0.08
91277248,"Glasgow Concert Hall, iconic steps and 30 year battle to get it built",2023-01-28 07:00:00,GB,-0.284
92327910,Level Up event discusses Investment and £4.2bn devolution deal,2023-02-01 08:56:46,GB,0.52
107991208,"Amte secures £580,000 loan from Highlands and Islands Enterprise for Thurso factory",2023-03-31 18:00:07,gb,0.091
98413996,Materials Processing Institute warns over British Steel Scunthorpe axe,2023-02-23 09:00:00,GB,-0.039
70704564,Aberdeen lawyer Jennifer Young takes up role on CBI&#8217;s first all-woman senior leadership team,2022-11-19 07:00:53,GB,0.525
74484778,North-east firm secures agreement to support offshore wind farm,2022-11-30 19:00:00,GB,-0.015
96328614,College near Glasgow announces courses in eco-fashion and esports,2023-02-15 16:38:51,GB,0.827
65592078,Highland port weathers economic storm and keeps its eye on the prize,2022-11-03 20:00:00,GB,0.109
87283034,New round of Coastal Communities Fund opens for applications,2023-01-13 13:15:00,GB,0.435
69478108,Repair bill for Cairngorm funicular expected to come in well over-budget at £25m,2022-11-15 12:26:00,GB,0.05
68391720,Sicily's rich olive pickings - the fruit of Italy's migrant exploitation,2022-11-12 02:01:58,GB,0.325
85626806,Rishi Sunak holding emergency talks in bid to ease winter NHS crisis,2023-01-07 12:14:20,GB,-0.03
70352406,Jeremy Hunt's autumn statement: UK faces depression and decline unless we recognise the need for a Green New Deal – Joyce McMillan,2022-11-18 05:55:00,GB,-0.21
93947296,Dancer swaps Swedish Royal Ballet for Fife textile factory,2023-02-07 06:11:00,GB,0.059
